id,name,buildingId,floorId
10001,University Tower,,
10002,Gateway Study Center,,
10003,Aldrich Hall,,
10004,Public Services,,
10005,Cross-Cultural Center,,
10006,Engineering Lecture Hall,,
10007,Engineering Tower,,
10008,Humanities Gateway,,
10009,Humanities Hall,,
10010,Humanities Instructional Building,,
10011,Information & Computer Science 2,,
10012,Krieger Hall,,
10013,McGaugh Hall,,
10014,Music & Media Building,,
10015,Parkview Classroom Building,,
10016,Phoenix Food Court,,
10017,Qureshey Research Laboratory,,
10018,Frederick Reines Hall,,
10019,Rowland Hall,,
10020,Howard Schneiderman Lecture Hall,,
10021,Social Science Hall,,
10022,Social Science Laboratory,,
10023,Social Science Tower,,
10024,Social Science Trailer,,
10025,Social Science Trailer,,
10026,Steinhaus Hall,,
10027,Physical Sciences Lecture Hall,,
10028,Engineering & Computing Trailer,,
10029,Bonney Research Laboratory,,
10030,Natural Sciences II,,
10031,Biological Sciences III,,
10032,Engineering Hall,,
10033,Disability Services Center,,
10034,Interim Classroom Facility,,
10035,Rockwell Engineering Center,,
10036,Physical Sciences Classroom Building,,
10037,Natural Sciences I,,
10038,Disability Services Center,,
10039,Engineering Laboratory Facility,,
10040,Physical Sciences High Bay,,
10041,Engineering Gateway,,
10042,Croul Hall,,
10043,Donald Bren Hall,,
10044,Mesa Arts Building,,
10045,Langson Library,,
10046,Calif. Inst. for Telecom. & Info. Tech.,,
10047,Multipurpose Science & Technology Bldg.,,
10048,Grounds Maintenance Facility,,
10049,Administrative Modular,,
10050,Building Services Bldg.,,
10051,Anteater Instruction & Research Building,,
10052,Social & Behavioral Sciences Gateway,,
10053,Social Science Lecture Hall,,
10054,pippin,,
10055,Merage School of Business,,
10056,Contemporary Arts Center,,
10057,Anteater Ballpark/Newkirk Pavilion,,
10058,Anteater Learning Pavilion,,
10059,Anteater Recreation Center (ARC),,
10060,Arboretum,,
10061,Ayala Science Library,,
10062,Banning House,,
10063,Beckman Laser Institute,,
10064,Berk Hall/Nursing Science,,
10065,Bison Modular,,
10066,Bren Events Center,,
10067,Centerpointe,,
10068,Child Development Center,,
10069,Childrens Center,,
10070,Court Building,,
10071,Education Building,,
10072,Electrical Substation,,
10073,Field Building,,
10074,Gavin Herbert Eye Institute,,
10075,Gillespie Neuroscience Research Facility,,
10076,Gottschalk Medical Plaza,,
10077,Hewitt Research Hall,,
10078,Information & Computer Science,,
10079,Irvine Hall,,
10080,Law Building,,
10081,Medical Education Building,,
10082,Medical Sciences A,,
10083,Medical Sciences A Annex,,
10084,Medical Sciences B,,
10085,Medical Sciences C,,
10086,"Medical Sciences D, Cheney Hall",,
10087,Medical Sciences E,,
10088,Medical Surge I,,
10089,Medical Surge II,,
10090,Mesa Office Building,,
10091,Newkirk Alumni Center,,
10092,Sprague Hall,,
10093,Student Center,,
10094,Student Center Parking Structure,,
10095,Student Health Center,,
10096,Sue & Bill Gross Hall: A CIRM Institute,,
10097,Tamkin Student Lecture Building,,
10098,University Research Center,,
12510,Continuing Education,,
12511,Facilities Management Building,,
12512,Social Science Plaza A,,
12513,Early Childhood Education Center,,
12514,Starbucks Kiosk,,
12515,Crawford Hall,,
12516,Receiving,,
12517,Facilities Management Shops,,
12518,Social Ecology I,,
12519,Merage School of Business II,,
12520,Continuing Education 5,,
12521,B.C.s Cavern Food Court,,
12522,KUCI Radio Station,,
12523,Arts Annex,,
12524,Winifred Smith Hall,,
12525,Claire Trevor Theatre,,
12526,Robert Cohen Theatre & Dance Studios,,
12527,William J. Gillespie Performance Studios,,
12528,Cafe Med,,
12529,Central Plant,,
12530,Track & Field House,,
12531,Anteater Stadium,,
12532,Crawford Clubhouse,,
12533,Multipurpose Academic & Administrative Bldg.,,
12534,Infant/Toddler Center 1,,
12535,Student Health Center II,,
12536,Env. Health & Safety Services Facility,,
12537,Production Studio,,
12538,Faculty Research Facility,,
12539,near Merage School of Business II,,
12540,Summer Session B,,
12541,Summer Session A,,
12542,Continuing Education 4,,
12543,Continuing Education 3,,
12544,Continuing Education 6,,
12545,Infant/Toddler Center 2,,
12546,Intercollegiate Athletics Building,,
12547,Arts Instruction & Technology Resource Center,,
12548,Drama Building,,
12549,Art Studio,,
12550,Studio Four,,
12551,Medical Sciences Classroom Facility,,
12552,Social Science Plaza B,,
12553,Social Ecology II,,
12554,Academy Univ. Research Park,,
12555,California Univ Research Park,,
12556,Middle Earth Pippin Commons,,
12557,Arroyo Vista Housing Office,,
12558,Innovation Univ Research Park,,
12559,Uni Hills Community Ctr,,
12560,ICHA Poolhouse #4,,
12561,Anteater Community Resource Center,,
12562,Palo Verde 2 Housing Office,,
12563,Theory Univ Research Park,,
12564,Theory Dr Univ Research Park,,
12565,Tierney Uni House,,
12566,Verano Place Cyber Cafe (3400),,
12567,Verano Place 67000,,
12568,Verano Place 68000,,
12569,Verano Place Housing Office,,
12570,Verano Place Extended Day Care,,
12571,Verano Place Preschool,,
13202,floor 1,10095,
13203,floor 1,10004,
13204,floor 1,12510,
13205,floor 2,12510,
13206,floor 5,12510,
13207,floor t,12511,
13208,floor b,10045,
13209,floor b,12512,
13210,floor 1,12513,
13211,floor 1,10072,
13212,floor -,12514,
13213,floor b,12515,
13214,floor 2,12516,
13215,floor 1,10060,
13216,floor 1,12517,
13217,floor 2,10002,
13218,floor 1,10045,
13219,floor 2,10045,
13220,floor 3,10045,
13221,floor 4,10045,
13222,floor 1,10005,
13223,floor b,10093,
13224,floor 1,10023,
13225,floor 3,10023,
13226,floor 4,10023,
13227,floor 5,10023,
13228,floor 6,10023,
13229,floor 7,10023,
13230,floor 1,10016,
13231,floor 1,12518,
13232,floor 1,12519,
13233,floor 1,10055,
13234,floor 1,10062,
13235,floor 1,12520,
13236,floor 1,10078,
13237,floor 2,10078,
13238,floor 1,10007,
13239,floor 1,10032,
13240,floor 1,10035,
13241,floor 1,10046,
13242,floor 3,10046,
13243,floor 4,10046,
13244,floor 1,10018,
13245,floor 1,12521,
13246,floor 2,10017,
13247,floor 3,10017,
13248,floor 1,10029,
13249,floor 1,10065,
13250,floor 2,10061,
13251,floor 4,10061,
13252,floor 5,10061,
13253,floor 6,10061,
13254,floor 1,12522,
13255,floor 1,12523,
13256,floor 1,10054,
13257,floor 1,10009,
13258,floor 1,10058,
13259,floor 2,10058,
13260,floor 3,10058,
13261,floor 1,10059,
13262,floor 2,10059,
13263,floor 1,10070,
13264,floor 1,10073,
13265,floor 1,12524,
13266,floor 1,12525,
13267,floor 1,12526,
13268,floor 1,10056,
13269,floor 1,12527,
13270,floor 1,12528,
13271,floor 1,10089,
13272,floor 1,10087,
13273,floor 1,10081,
13274,floor 1,10096,
13275,floor 2,10096,
13276,floor 3,10096,
13277,floor 4,10096,
13278,floor 1,10074,
13279,floor 1,10050,
13280,floor 1,10066,
13281,floor 2,10066,
13282,floor 2,12529,
13283,floor 1,12515,
13284,floor 1,12530,
13285,floor 1,12531,
13286,floor 1,10057,
13287,floor 2,10057,
13288,floor 1,12532,
13289,floor b,10003,
13290,floor 1,12533,
13291,floor 2,12533,
13292,floor 3,12533,
13293,floor 4,12533,
13294,floor 3,10071,
13295,floor b,10019,
13296,floor 1,10080,
13297,floor 2,10080,
13298,floor b,10026,
13299,floor 1,12534,
13300,floor 1,12535,
13301,floor 2,10004,
13302,floor b,10052,
13303,floor 1,10071,
13304,floor 2,10071,
13305,floor b,10018,
13306,floor 1,12536,
13307,floor 2,12536,
13308,floor b,10042,
13309,floor 3,10080,
13310,floor 4,10080,
13311,floor b,10013,
13312,floor b,10031,
13313,floor 1,10044,
13314,floor 2,10044,
13315,floor 3,10044,
13316,floor b,10058,
13317,floor b,10010,
13318,floor b,10056,
13319,floor 1,12537,
13320,floor b,10076,
13321,floor 3,12510,
13322,floor b,10081,
13323,floor b,10075,
13324,floor b,10092,
13325,floor b,10077,
13326,floor 4,12510,
13327,floor b,10096,
13328,floor b,10074,
13329,floor 1,10068,
13330,floor 1,12511,
13331,floor 1,12538,
13332,floor 1,10002,
13333,floor 5,10045,
13334,floor 1,10003,
13335,floor 2,10003,
13336,floor 3,10003,
13337,floor 4,10003,
13338,floor 5,10003,
13339,floor 6,10003,
13340,floor g,10093,
13341,floor a,10093,
13342,floor c,10093,
13343,floor 1,10021,
13344,floor 2,10023,
13345,floor 1,10022,
13346,floor 2,10022,
13347,floor 4,10022,
13348,floor 1,10025,
13349,floor 2,12518,
13350,floor 3,12518,
13351,floor 1,10053,
13352,floor 2,12539,
13353,floor 2,12519,
13354,floor 3,12519,
13355,floor 4,12519,
13356,floor 1,12540,
13357,floor 2,12540,
13358,floor 1,12541,
13359,floor 2,12541,
13360,floor 1,12542,
13361,floor 1,12543,
13362,floor 1,12544,
13363,floor 3,10078,
13364,floor 4,10078,
13365,floor 2,10007,
13366,floor 3,10007,
13367,floor 4,10007,
13368,floor 5,10007,
13369,floor 6,10007,
13370,floor 7,10007,
13371,floor 8,10007,
13372,floor 9,10007,
13373,floor 1,10011,
13374,floor 2,10011,
13375,floor 1,10006,
13376,floor 3,10035,
13377,floor 1,10038,
13378,floor 1,10034,
13379,floor 1,10028,
13380,floor 1,10039,
13381,floor 2,10039,
13382,floor 1,10019,
13383,floor 2,10019,
13384,floor 3,10019,
13385,floor 4,10019,
13386,floor 5,10019,
13387,floor 1,10027,
13388,floor 1,10036,
13389,floor 2,10036,
13390,floor 1,10047,
13391,floor 2,10047,
13392,floor 1,10049,
13393,floor 1,10091,
13394,floor 2,10091,
13395,floor 1,10020,
13396,floor 1,10026,
13397,floor 2,10026,
13398,floor 3,10026,
13399,floor 4,10026,
13400,floor 5,10026,
13401,floor 1,10017,
13402,floor 1,10061,
13403,floor 3,10061,
13404,floor 1,12545,
13405,floor 2,10090,
13406,floor 1,10012,
13407,floor 2,10012,
13408,floor 3,10012,
13409,floor 4,10012,
13410,floor 5,10012,
13411,floor 2,10009,
13412,floor 3,10009,
13413,floor 1,10010,
13414,floor 2,10010,
13415,floor 3,10010,
13416,floor 4,10010,
13417,floor 1,12546,
13418,floor 2,12546,
13419,floor 1,12547,
13420,floor 2,12547,
13421,floor 1,12548,
13422,floor 2,12548,
13423,floor 1,12549,
13424,floor 1,12550,
13425,floor 2,12550,
13426,floor 1,10014,
13427,floor 2,10014,
13428,floor 3,10014,
13429,floor 1,10064,
13430,floor 2,10064,
13431,floor 1,10088,
13432,floor 2,10084,
13433,floor 2,10089,
13434,floor 1,10082,
13435,floor 1,10063,
13436,floor 2,10063,
13437,floor 2,10076,
13438,floor 2,10085,
13439,floor 1,10097,
13440,floor 1,12551,
13441,floor 1,10079,
13442,floor 2,10079,
13443,floor 1,10092,
13444,floor 2,10092,
13445,floor 3,10092,
13446,floor 1,10048,
13447,floor 3,10002,
13448,floor 1,12512,
13449,floor 2,12512,
13450,floor 3,12512,
13451,floor 4,12512,
13452,floor 5,12512,
13453,floor 1,12552,
13454,floor 2,12552,
13455,floor 3,12552,
13456,floor 4,12552,
13457,floor 5,12552,
13458,floor 1,10052,
13459,floor 2,10052,
13460,floor 3,10052,
13461,floor 4,10052,
13462,floor 5,10052,
13463,floor 1,12553,
13464,floor 2,12553,
13465,floor 3,12553,
13466,floor 2,10055,
13467,floor 3,10055,
13468,floor 4,10055,
13469,floor 5,10055,
13470,floor 2,10032,
13471,floor 3,10032,
13472,floor 4,10032,
13473,floor 5,10032,
13474,floor 1,10043,
13475,floor 2,10043,
13476,floor 3,10043,
13477,floor 4,10043,
13478,floor 5,10043,
13479,floor 6,10043,
13480,floor 1,10041,
13481,floor 2,10041,
13482,floor 3,10041,
13483,floor 4,10041,
13484,floor 2,10046,
13485,floor 2,10018,
13486,floor 3,10018,
13487,floor 4,10018,
13488,floor 5,10018,
13489,floor 1,10030,
13490,floor 2,10030,
13491,floor 3,10030,
13492,floor 4,10030,
13493,floor 5,10030,
13494,floor 1,10015,
13495,floor 1,10040,
13496,floor 2,10040,
13497,floor 1,10042,
13498,floor 2,10042,
13499,floor 3,10042,
13500,floor 1,10013,
13501,floor 2,10013,
13502,floor 3,10013,
13503,floor 4,10013,
13504,floor 5,10013,
13505,floor 1,10037,
13506,floor 2,10037,
13507,floor 3,10037,
13508,floor 4,10037,
13509,floor 1,10031,
13510,floor 2,10031,
13511,floor 3,10031,
13512,floor 1,10008,
13513,floor 2,10008,
13514,floor 3,10008,
13515,floor 4,10008,
13516,floor 1,10051,
13517,floor 2,10051,
13518,floor 3,10051,
13519,floor 4,10051,
13520,floor 2,10056,
13521,floor 3,10056,
13522,floor 4,10056,
13523,floor 1,10083,
13524,floor 1,10076,
13525,floor 2,10081,
13526,floor 3,10081,
13527,floor 1,10075,
13528,floor 1,10077,
13529,floor 2,10077,
13530,floor 3,10074,
13531,floor 1,12554,
13532,floor 2,12554,
13533,floor 1,12555,
13534,floor 2,12555,
13535,floor 1,10069,
13536,floor 1,10067,
13537,floor 1,12556,
13538,floor 1,12557,
13539,floor 2,12558,
13540,floor 1,12559,
13541,floor 1,12560,
13542,floor 1,12561,
13543,floor 1,12562,
13544,floor 2,12562,
13545,floor 5,12562,
13546,floor 1,10094,
13547,floor 1,12563,
13548,floor 2,12563,
13549,floor 1,12564,
13550,floor 2,12564,
13551,floor 1,12565,
13552,floor 1,10001,
13553,floor 2,10001,
13554,floor 3,10001,
13555,floor 1,12567,
13556,floor 1,12568,
13557,floor 1,12569,
13558,floor 1,12570,
13559,floor 1,12571,
13990,lobby-0051-clwa-lobby,10095,13202
13991,conference-0071b-clwa-conference,10004,13203
13992,Lobby-0081-clwa-Lobby,12510,13204
13993,Lobby-0081-clwb-Lobby,12510,13204
13994,courtyard-0082-clwa-courtyard,12510,13205
13995,lobby-0082-clwa-lobby,12510,13205
13996,patio-0082-clwa-patio,12510,13205
13997,courtyard-0082-clwb-courtyard,12510,13205
13998,lobby-0082-clwb-lobby,12510,13205
13999,patio-0082-clwb-patio,12510,13205
14000,elevator-0085-clwa-elevator,12510,13206
14001,mdf-092t-clwa-mdf,12511,13207
14002,basement-102b-clwa-basement,10045,13208
14003,basement-102b-clwb-basement,10045,13208
14004,basement-102b-clwc-basement,10045,13208
14005,MDF-211b-clwa-MDF,12512,13209
14006,office-0231-clwa-office,12513,13210
14007,controlRm-0401-clwa-controlRm,10072,13211
14008,-518-clwa,12514,13212
14009,-518-clwb,12514,13212
14010,lot-1c-0071-clwa-lot-1c,10004,13203
14011,complab-903b-clwa-complab,12515,13213
14012,pool-903b-clwa-pool,12515,13213
14013,complab-903b-clwb-complab,12515,13213
14014,hvac-n-0912-clwa-hvac-n,12516,13214
14015,hvac-s-0912-clwa-hvac-s,12516,13214
14016,ARBoffice-0961-clwa-ARBoffice,10060,13215
14017,electshop-0971-clwa-electshop,12517,13216
14018,inspector-0971-clwa-inspector,12517,13216
14019,maintoffice-0971-clwa-maintoffice,12517,13216
14020,shopstores-0971-clwa-shopstores,12517,13216
14021,signshop-0971-clwa-signshop,12517,13216
14022,study-1012-clwa-study,10002,13217
14023,study-1012-clwb-study,10002,13217
14024,study-1012-clwc-study,10002,13217
14025,Study-1012-clwd-Study,10002,13217
14026,study-1012-clwe-study,10002,13217
14027,study-1012-clwf-study,10002,13217
14028,study-1012-clwg-study,10002,13217
14029,govinfo-1021-clwa-govinfo,10045,13218
14030,infodesk-1021-clwa-infodesk,10045,13218
14031,study-1021-clwa-study,10045,13218
14032,study-1021-clwb-study,10045,13218
14033,holden-1022-clwa-holden,10045,13219
14034,lobby-1022-clwa-lobby,10045,13219
14035,study-1022-clwa-study,10045,13219
14036,study-1022-clwb-study,10045,13219
14037,study-1022-clwc-study,10045,13219
14038,Archives-1023-clwa-Archives,10045,13220
14039,sorting-1023-clwa-sorting,10045,13220
14040,study-1023-clwa-study,10045,13220
14041,sorting-1023-clwb-sorting,10045,13220
14042,sorting-1024-clwa-sorting,10045,13221
14043,parkroom-1031-clwa-parkroom,10005,13222
14044,bookstore-113b1-clwa-bookstoredock,10093,13223
14045,cbooks-113b1-clwa-cbooks,10093,13223
14046,bookst-113b2-clwa-bookst,10093,13223
14047,plaza-2011-clwa-plaza,10023,13224
14048,elev-hallway-2013-clwa-elev-hallway,10023,13225
14049,elev-hallway-2014-clwa-elev-hallway,10023,13226
14050,elev-hallway-2015-clwa-elev-hallway,10023,13227
14051,elev-hallway-2016-clwa-elev-hallway,10023,13228
14052,elev-hallway-2017-clwa-elev-hallway,10023,13229
14053,phoenix-2041-clwa-phoenix,10016,13230
14054,phoenix-2041-clwb-phoenix,10016,13230
14055,phoenix-2041-clwc-phoenix,10016,13230
14056,lobby-2101-clwa-lobby,12518,13231
14057,courtyard-2211-clwa-courtyard,12519,13232
14058,courtyard-2211-clwb-courtyard,12519,13232
14059,courtyard-2221-clwa-courtyard,10055,13233
14060,courtyard-2221-clwb-courtyard,10055,13233
14061,courtyard-2221-clwc-courtyard,10055,13233
14062,room1-0231-clwa-room1,12513,13210
14063,room3-0231-clwa-room3,12513,13210
14064,room5-0231-clwa-room5,12513,13210
14065,conf-2331-clwa-conf,10062,13234
14066,patio-2331-clwa-patio,10062,13234
14067,terminal-2381-clwa-terminal,12520,13235
14068,mdf-3021-clwa-mdf,10078,13236
14069,plaza-3022-clwa-plaza,10078,13237
14070,breezeway-3031-clwa-breezeway,10007,13238
14071,mdf-3031-clwa-mdf,10007,13238
14072,breezeway-3031-clwb-breezeway,10007,13238
14073,javacity-3081-clwa-javacity,10032,13239
14074,auditorium-3111-clwa-auditorium,10035,13240
14075,atrium-3251-clwa-atrium,10046,13241
14076,auditorium-3251-clwa-auditorium,10046,13241
14077,eastwing-3253-clwa-eastwing,10046,13242
14078,westwing-3253-clwa-westwing,10046,13242
14079,eastwing-3254-clwa-eastwing,10046,13243
14080,westwing-3254-clwa-westwing,10046,13243
14081,lobby-4011-clwa-lobby,10018,13244
14082,cavern-5001-clwa-cavern,12521,13245
14083,cavern-5001-clwb-cavern,12521,13245
14084,cavern-5001-clwc-cavern,12521,13245
14085,atrium-5062-clwa-atrium,10017,13246
14086,conference-5063-clwa-conference,10017,13247
14087,lobby-5121-clwa-lobby,10029,13248
14088,hallway-5151-clwa-hallway,10065,13249
14089,drumsouth-5202a-clwa-drumsouth,10061,13250
14090,drumSouth-5202b-clwa-drumSouth,10061,13250
14091,drumsouth-5202b-clwb-drumsouth,10061,13250
14092,barnorth-5204b-clwa-barNorth,10061,13251
14093,drumnorth-5204b-clwa-barSouth,10061,13251
14094,drumnorth-5204b-clwa-drumnorth,10061,13251
14095,drumsouth-5204b-clwa-drumsouth,10061,13251
14096,drumwest-5204b-clwa-drumwest,10061,13251
14097,barnorth-5205b-clwa-barnorth,10061,13252
14098,barsouth-5205b-clwa-barSouth,10061,13252
14099,drumnorth-5205b-clwa-drumnorth,10061,13252
14100,drumsouth-5205b-clwa-drumsouth,10061,13252
14101,drumwest-5205B-clwa-drumWest,10061,13252
14102,drumwest-5206b-clwa-drumWest,10061,13253
14103,Kuci-5211-clwa-Kuci,12522,13254
14104,bunker-5221b-clwa-bunker,12523,13255
14105,pippin-5291-clwa-pippin,10054,13256
14106,courtyard-6011-clwa-courtyard,10009,13257
14107,courtyard-6011-clwb-courtyard,10009,13257
14108,hallway-6051-clwa-hallway,10058,13258
14109,lecture-6051-clwa-lecture,10058,13258
14110,lounge-6051-clwa-lounge,10058,13258
14111,hallway-6051-clwb-hallway,10058,13258
14112,lecture-6051-clwb-lecture,10058,13258
14113,lounge-6051-clwb-lounge,10058,13258
14114,hallway-6051-clwc-hallway,10058,13258
14115,lecture-6051-clwc-lecture,10058,13258
14116,hallway-6051-clwd-hallway,10058,13258
14117,lecture-6051-clwd-lecture,10058,13258
14118,hallway-6051-clwe-hallway,10058,13258
14119,lecture-6051-clwe-lecture,10058,13258
14120,hallway-6051-clwf-hallway,10058,13258
14121,lecture-6051-clwf-lecture,10058,13258
14122,lecture-6051-clwg-lecture,10058,13258
14123,lecture-6051-clwh-lecture,10058,13258
14124,lecture-6051-clwi-lecture,10058,13258
14125,lecture-6051-clwj-lecture,10058,13258
14126,lecture-6051-clwk-lecture,10058,13258
14127,lecture-6051-clwl-lecture,10058,13258
14128,lecture-6051-clwm-lecture,10058,13258
14129,hallway-6052-clwa-hallway,10058,13259
14130,lecture-6052-clwa-lecture,10058,13259
14131,lounge-6052-clwa-lounge,10058,13259
14132,hallway-6052-clwb-hallway,10058,13259
14133,lecture-6052-clwb-lecture,10058,13259
14134,lounge-6052-clwb-lounge,10058,13259
14135,hallway-6052-clwc-hallway,10058,13259
14136,lecture-6052-clwc-lecture,10058,13259
14137,hallway-6052-clwd-hallway,10058,13259
14138,lecture-6052-clwd-lecture,10058,13259
14139,hallway-6052-clwe-hallway,10058,13259
14140,lecture-6052-clwe-lecture,10058,13259
14141,hallway-6052-clwf-hallway,10058,13259
14142,lecture-6052-clwf-lecture,10058,13259
14143,lecture-6052-clwg-lecture,10058,13259
14144,lecture-6052-clwh-lecture,10058,13259
14145,lounge-6053-clwa-lounge,10058,13260
14146,lounge-6053-clwb-lounge,10058,13260
14147,buslot-6801-clwa-buslot,10059,13261
14148,fitnesslab-6801-clwa-fitnesslab,10059,13261
14149,juicebar-6801-clwa-juicebar,10059,13261
14150,mdf-6801-clwa-mdf,10059,13261
14151,pool-6801-clwa-pool,10059,13261
14152,wellnesslab-6801-clwa-wellnesslab,10059,13261
14153,buslot-6801-clwb-buslot,10059,13261
14154,fitnesslab-6801-clwb-fitnesslab,10059,13261
14155,wellnesslab-6801-clwb-wellnesslab,10059,13261
14156,buslot-6801-clwc-buslot,10059,13261
14157,fitnesslab-6801-clwc-fitnesslab,10059,13261
14158,wellnesslab-6801-clwc-wellnesslab,10059,13261
14159,buslot-6801-clwd-buslot,10059,13261
14160,admin-6802-clwa-admin,10059,13262
14161,backcourtgym-6802-clwa-backcourtgym,10059,13262
14162,cardiohall-6802-clwa-cardiohall,10059,13262
14163,restroomhall-6802-clwa-restroomhall,10059,13262
14164,courthouse-6821-clwa-courthouse,10070,13263
14165,fieldhouse-6841-clwa-fieldhouse,10073,13264
14166,catwalk-7101-clwa-catwalk,12524,13265
14167,entrance-7101-clwa-entrance,12524,13265
14168,BusStop-7111-clwa-BusStop,12525,13266
14169,catwalk-7111-clwa-catwalk,12525,13266
14170,left-ent-7111-clwa-left-ent,12525,13266
14171,right-ent-7111-clwa-right-ent,12525,13266
14172,cohen-theater-7131-clwa-cohen-theater,12526,13267
14173,paciolan-7131-clwa-paciolan,12526,13267
14174,cohen-theater-7131-clwb-cohen-theater,12526,13267
14175,paciolan-7211-clwa-paciolan,10056,13268
14176,lounge-7281-clwa-lounge,12527,13269
14177,lounge-8001-clwa-lounge,12528,13270
14178,meeting-8001-clwa-meeting,12528,13270
14179,lounge-8001-clwb-lounge,12528,13270
14180,incinerator-8121-clwa-incinerator,10089,13271
14181,courtyard-8271-clwa-courtyard,10087,13272
14182,lobby-8361-clwa-lobby,10081,13273
14183,patio-8361-clwa-patio,10081,13273
14184,lobby-8451-clwa-lobby,10096,13274
14185,visitors-8451-clwa-visitors,10096,13274
14186,hallway-8452-clwa-hallway,10096,13275
14187,hallway-8452-clwb-hallway,10096,13275
14188,hall-8453-clwa-hall,10096,13276
14189,hall-8453-clwb-hall,10096,13276
14190,hall-8453-clwc-hall,10096,13276
14191,hall-8454-clwa-hall,10096,13277
14192,hall-8454-clwb-hall,10096,13277
14193,cafe-8501-clwa-cafe,10074,13278
14194,automation-trai-8991-clwa-automation-trai,10050,13279
14195,hallway-8991-clwa-hallway,10050,13279
14196,koll-9011-clwa-koll,10066,13280
14197,koll-hall-9011-clwa-koll-hall,10066,13280
14198,catwalk-9012-clwa-catwalk,10066,13281
14199,east-9012-clwa-east,10066,13281
14200,northeast-9012-clwa-northeast,10066,13281
14201,soundroom-9012-clwa-soundroom,10066,13281
14202,stewart-9012-clwa-stewart,10066,13281
14203,west-9012-clwa-west,10066,13281
14204,catwalk-9012-clwb-catwalk,10066,13281
14205,catwalk-9012-clwc-catwalk,10066,13281
14206,switchroom-9022-clwa-switchroom,12529,13282
14207,BusStop-9031-clwa-BusStop,12515,13283
14208,gym-9031-clwa-gym,12515,13283
14209,training-9031-clwa-training,12515,13283
14210,training-9031-clwb-training,12515,13283
14211,paciolan-9071-clwa-paciolan,12530,13284
14212,tfhouse-9071-clwa-tfhouse,12530,13284
14213,paciolan-9111-clwa-paciolan,12531,13285
14214,track-9111-clwa-track,12531,13285
14215,pressbox-9171-clwa-pressbox,10057,13286
14216,pressbox-9171b-clwb-pressbox,10057,13286
14217,pavillion-9172a-clwa-pavilion,10057,13287
14218,clubhouse-9191-clwa-clubhouse,12532,13288
14219,b17-111b-clwa-b17,10003,13289
14220,100-0021-clwa-100,12533,13290
14221,100-0021-clwb-100,12533,13290
14222,100-0021-clwc-100,12533,13290
14223,110-0021-clwa-110,12533,13290
14224,110-0021-clwb-110,12533,13290
14225,120a-0021-clwa-120a,12533,13290
14226,120b-0021-clwa-120b,12533,13290
14227,130a-0021-clwa-130a,12533,13290
14228,130b-0021-clwa-130b,12533,13290
14229,140-hall-0021-clwa-140-hall,12533,13290
14230,201d-hwy-0022-clwa-201d-hwy,12533,13291
14231,210L-hwy-0022-clwa-210L-hwy,12533,13291
14232,226f-hwy-0022-clwa-226f-hwy,12533,13291
14233,226h-hwy-0022-clwa-226h-hwy,12533,13291
14234,304-0023-clwa-304,12533,13292
14235,310-0023-clwa-310,12533,13292
14236,310b-0023-clwa-310b,12533,13292
14237,320-0023-clwa-320,12533,13292
14238,320-0023-clwb-320,12533,13292
14239,320-0023-clwc-320,12533,13292
14240,330-0023-clwa-330,12533,13292
14241,330-0023-clwb-330,12533,13292
14242,342-0023-clwa-342,12533,13292
14243,405hall-0024-clwa-405hall,12533,13293
14244,408-0024-clwa-408,12533,13293
14245,410-0024-clwa-410,12533,13293
14246,420-0024-clwa-420,12533,13293
14247,420-0024-clwb-420,12533,13293
14248,430-0024-clwa-430,12533,13293
14249,430-0024-clwb-430,12533,13293
14250,358hall-0033-clwa-358hall,10071,13294
14251,373-0033-clwa-373,10071,13294
14252,b35-400b-clwa-b35,10019,13295
14253,b61-400b-clwa-b61,10019,13295
14254,b68-400b-clwa-b68,10019,13295
14255,b68a-400b-clwa-b68a,10019,13295
14256,b68-400b-clwb-b68,10019,13295
14257,101-0041-clwa-101,10080,13296
14258,101hallway-0041-clwa-101hallway,10080,13296
14259,102-0041-clwa-102,10080,13296
14260,102hallway-0041-clwa-102hallway,10080,13296
14261,107-0041-clwa-107,10080,13296
14262,109-0041-clwa-109,10080,13296
14263,202-0042-clwa-202,10080,13297
14264,212hall-0042-clwa-212hall,10080,13297
14265,220-0042-clwa-220,10080,13297
14266,221-0042-clwa-221,10080,13297
14267,222-0042-clwa-222,10080,13297
14268,223-0042-clwa-223,10080,13297
14269,b62b-502b-clwa-b62b,10026,13298
14270,126hall-0051-clwa-126hall,10095,13202
14271,140hall-0051-clwa-140hall,10095,13202
14272,145hall-0051-clwa-145hall,10095,13202
14273,153hall-0051-clwa-153hall,10095,13202
14274,175hall-0051-clwa-175hall,10095,13202
14275,trailer1-5221-clwa-trailer1,12523,13255
14276,trailer2-5221-clwa-trailer2,12523,13255
14277,room3-5331-clwa-room3,12534,13299
14278,room4-5331-clwa-room4,12534,13299
14279,105-0061-clwa-105,12535,13300
14280,114-0061-clwa-114,12535,13300
14281,124-0061-clwa-124,12535,13300
14282,-100-0071a-clwa-100,10004,13203
14283,-151-0071b-clwa-151,10004,13203
14284,-200-0072a-clwa-200,10004,13301
14285,paciolan1-9031-clwa-paciolan1,12515,13283
14286,paciolan1-9171b-clwa-paciolan1,10057,13286
14287,g200-214b-clwa-g200,10052,13302
14288,g231-214b-clwa-g231,10052,13302
14289,g240-214b-clwa-g240,10052,13302
